customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,FM_score,Segment
15888,5302,1,168.31,1,1,1,1,Lost
15889,5378,2,446.87,1,2,1,2,Lost
15891,5448,1,524.52,1,1,1,1,Lost
15894,5475,2,263.55,1,2,1,2,Lost
15895,5371,1,179.17,1,1,1,1,Lost
15897,5416,2,222.05,1,2,1,2,Lost
15898,5223,5,1388.88,2,4,2,3,Hibernating
15899,5590,1,56.25,1,1,1,1,Lost
15900,5245,1,351.11,2,1,1,1,About To Sleep
15901,5238,3,363.88,2,2,1,2,About To Sleep
15903,5231,7,5126.76,2,5,4,4,Can't Lose Them
15904,5230,1,164.68,2,1,1,1,About To Sleep
15906,5241,7,1567.69,2,5,2,4,Can't Lose Them
15907,5225,3,967.45,2,2,2,2,About To Sleep
15909,5395,1,191.94,1,1,1,1,Lost
15910,5222,8,1232.18,2,5,2,4,Can't Lose Them
15912,5400,2,264.62,1,2,1,2,Lost
15916,5238,8,1528.09,2,5,2,4,Can't Lose Them
15917,5469,1,123.1,1,1,1,1,Lost
15918,5412,2,334.23,1,2,1,2,Lost
15919,5241,2,639.89,2,2,1,2,About To Sleep
15920,5376,4,167.5,1,3,1,2,Lost
15921,5394,1,336.03000000000003,1,1,1,1,Lost
15922,5595,1,369.5,1,1,1,1,Lost
15923,5594,1,127.08,1,1,1,1,Lost
15925,5415,1,207.15,1,1,1,1,Lost
15930,5289,1,426.63,1,1,1,1,Lost
15932,5225,8,2495.87,2,5,3,4,Can't Lose Them
15933,5243,3,1107.46,2,2,2,2,About To Sleep
15935,5461,2,416.86,1,2,1,2,Lost
15937,5285,1,145.35,1,1,1,1,Lost
15938,5334,5,404.58,1,4,1,2,Lost
15939,5311,15,6115.01,1,5,4,4,Can't Lose Them
15940,5532,1,35.8,1,1,1,1,Lost
15942,5355,1,337.44,1,1,1,1,Lost
15944,5498,1,325.09999999999997,1,1,1,1,Lost
15945,5587,1,181.0,1,1,1,1,Lost
15947,5304,1,1708.24,1,1,2,2,Lost
15948,5230,2,955.24,2,2,2,2,About To Sleep
15949,5238,2,364.71999999999997,2,2,1,2,About To Sleep
15950,5253,4,1765.51,2,3,2,2,About To Sleep
15951,5230,2,708.22,2,2,2,2,About To Sleep
15952,5255,4,806.57,2,3,2,2,About To Sleep
15953,5237,8,1659.3799999999999,2,5,2,4,Can't Lose Them
15955,5246,14,4416.26,2,5,4,4,Can't Lose Them
15957,5253,1,428.89,2,1,1,1,About To Sleep
15958,5296,1,104.35,1,1,1,1,Lost
15963,5241,2,470.76,2,2,1,2,About To Sleep
15965,5238,4,845.64,2,3,2,2,About To Sleep
15967,5244,2,418.83,2,2,1,2,About To Sleep
15969,5224,3,666.1,2,2,1,2,About To Sleep
15970,5525,1,314.09999999999997,1,1,1,1,Lost
15971,5239,12,4199.85,2,5,4,4,Can't Lose Them
15973,5588,1,307.82,1,1,1,1,Lost
15974,5261,7,3442.15,1,5,3,4,Can't Lose Them
15975,5306,1,371.01,1,1,1,1,Lost
15976,5387,2,430.94,1,2,1,2,Lost
15977,5239,2,1054.73,2,2,2,2,About To Sleep
15978,5299,1,1098.78,1,1,2,2,Lost
15980,5310,3,2398.86,1,2,3,2,Lost
15981,5246,8,3408.48,2,5,3,4,Can't Lose Them
15983,5243,4,1475.02,2,3,2,2,About To Sleep
15984,5224,10,2837.67,2,5,3,4,Can't Lose Them
15985,5344,2,1142.42,1,2,2,2,Lost
15986,5252,1,168.12,2,1,1,1,About To Sleep
15987,5233,7,1451.28,2,5,2,4,Can't Lose Them
15988,5241,1,158.03,2,1,1,1,About To Sleep
15990,5265,2,792.11,1,2,2,2,Lost
15992,5225,1,41.989999999999995,2,1,1,1,About To Sleep
15993,5230,7,2797.57,2,5,3,4,Can't Lose Them
15994,5276,1,427.07,1,1,1,1,Lost
15996,5310,6,1060.68,1,4,2,3,Hibernating
15998,5258,5,3089.97,1,4,3,4,Can't Lose Them
16000,5224,3,12393.7,2,2,5,4,Can't Lose Them
16003,5251,5,2735.37,2,4,3,4,Can't Lose Them
16005,5234,4,615.39,2,3,1,2,About To Sleep
16006,5433,1,101.4,1,1,1,1,Lost
16007,5269,4,1701.94,1,3,2,2,Lost
16008,5245,3,478.78,2,2,1,2,About To Sleep
16009,5243,4,992.71,2,3,2,2,About To Sleep
16010,5467,3,407.5,1,2,1,2,Lost
16011,5229,16,3362.71,2,5,3,4,Can't Lose Them
16012,5257,3,1415.29,1,2,2,2,Lost
16013,5225,47,37130.6,2,5,5,5,Can't Lose Them
16014,5259,3,662.38,1,2,1,2,Lost
16015,5225,3,705.39,2,2,2,2,About To Sleep
16016,5225,8,1508.76,2,5,2,4,Can't Lose Them
16017,5269,1,211.88,1,1,1,1,Lost
16018,5261,2,408.9,1,2,1,2,Lost
16019,5268,9,3786.24,1,5,3,4,Can't Lose Them
16020,5238,3,851.01,2,2,2,2,About To Sleep
16022,5482,1,628.28,1,1,1,1,Lost
16023,5267,3,719.81,1,2,2,2,Lost
16024,5234,1,251.24,2,1,1,1,About To Sleep
16025,5251,1,439.65999999999997,2,1,1,1,About To Sleep
16026,5265,1,236.09,1,1,1,1,Lost
16027,5313,6,934.62,1,4,2,3,Hibernating
16029,5260,63,81024.84,1,5,5,5,Can't Lose Them
16030,5531,1,331.24,1,1,1,1,Lost
16031,5314,2,548.94,1,2,1,2,Lost
16033,5227,20,8816.4,2,5,5,5,Can't Lose Them
16034,5417,3,437.70000000000005,1,2,1,2,Lost
16036,5309,2,758.9200000000001,1,2,2,2,Lost
16037,5491,3,855.02,1,2,2,2,Lost
16038,5229,3,471.78,2,2,1,2,About To Sleep
16040,5287,3,1313.55,1,2,2,2,Lost
16041,5252,3,3166.4,2,2,3,2,About To Sleep
16042,5243,5,1197.27,2,4,2,3,Hibernating
16043,5259,4,773.99,1,3,2,2,Lost
16045,5341,4,1340.7,1,3,2,2,Lost
16048,5595,2,256.44,1,2,1,2,Lost
16049,5262,3,1111.79,1,2,2,2,Lost
16050,5395,1,137.9,1,1,1,1,Lost
16052,5276,1,362.06,1,1,1,1,Lost
16053,5254,2,1511.95,2,2,2,2,About To Sleep
16054,5367,1,783.9,1,1,2,2,Lost
16055,5442,1,134.8,1,1,1,1,Lost
16056,5267,1,664.85,1,1,1,1,Lost
16057,5238,7,2263.12,2,5,3,4,Can't Lose Them
16059,5287,6,1459.86,1,4,2,3,Hibernating
16062,5231,4,1153.62,2,3,2,2,About To Sleep
16063,5482,1,335.32,1,1,1,1,Lost
16065,5587,1,372.09,1,1,1,1,Lost
16066,5238,5,1521.8700000000001,2,4,2,3,Hibernating
16070,5243,2,852.15,2,2,2,2,About To Sleep
16071,5266,1,326.24,1,1,1,1,Lost
16072,5510,1,584.3199999999999,1,1,1,1,Lost
16073,5518,1,122.4,1,1,1,1,Lost
16076,5225,10,2234.73,2,5,3,4,Can't Lose Them
16078,5505,1,79.2,1,1,1,1,Lost
16079,5238,3,1352.0,2,2,2,2,About To Sleep
16080,5303,2,217.16,1,2,1,2,Lost
16081,5278,5,2806.9,1,4,3,4,Can't Lose Them
16083,5322,2,1317.62,1,2,2,2,Lost
16084,5520,1,436.18,1,1,1,1,Lost
16085,5245,5,981.51,2,4,2,3,Hibernating
16086,5281,5,1121.39,1,4,2,3,Hibernating
16091,5376,2,315.06,1,2,1,2,Lost
16092,5336,3,817.86,1,2,2,2,Lost
16093,5328,1,17.0,1,1,1,1,Lost
16094,5233,4,1078.23,2,3,2,2,About To Sleep
16096,5486,1,320.62,1,1,1,1,Lost
16097,5462,1,185.04999999999998,1,1,1,1,Lost
16098,5309,7,2005.6299999999999,1,5,2,4,Can't Lose Them
16099,5272,3,731.9,1,2,2,2,Lost
16101,5292,1,1290.7,1,1,2,2,Lost
16102,5264,3,1842.1399999999999,1,2,2,2,Lost
16103,5229,6,1429.64,2,4,2,3,Hibernating
16104,5283,1,302.36,1,1,1,1,Lost
16105,5470,1,336.96,1,1,1,1,Lost
16106,5287,1,108.38,1,1,1,1,Lost
16107,5239,7,3204.16,2,5,3,4,Can't Lose Them
16108,5306,1,842.5,1,1,2,2,Lost
16109,5440,2,611.88,1,2,1,2,Lost
16110,5267,3,1337.48,1,2,2,2,Lost
16112,5365,4,195.74,1,3,1,2,Lost
16113,5404,1,161.38,1,1,1,1,Lost
16114,5392,1,135.75,1,1,1,1,Lost
16115,5231,8,1667.97,2,5,2,4,Can't Lose Them
16116,5433,1,612.78,1,1,1,1,Lost
16117,5411,1,232.21,1,1,1,1,Lost
16119,5230,2,423.36,2,2,1,2,About To Sleep
16120,5281,4,1309.14,1,3,2,2,Lost
16121,5279,2,867.11,1,2,2,2,Lost
16122,5295,4,684.42,1,3,2,2,Lost
16123,5273,1,307.78,1,1,1,1,Lost
16124,5539,1,249.0,1,1,1,1,Lost
16125,5588,1,289.35,1,1,1,1,Lost
16126,5250,4,6287.77,2,3,4,4,Can't Lose Them
16127,5261,1,656.25,1,1,1,1,Lost
16128,5239,5,1880.22,2,4,2,3,Hibernating
16131,5273,6,3506.54,1,4,3,4,Can't Lose Them
16133,5225,33,14589.039999999999,2,5,5,5,Can't Lose Them
16134,5243,2,618.09,2,2,1,2,About To Sleep
16135,5484,1,517.55,1,1,1,1,Lost
16136,5281,3,709.38,1,2,2,2,Lost
16139,5240,3,635.41,2,2,1,2,About To Sleep
16140,5287,2,725.18,1,2,2,2,Lost
16141,5310,1,620.4,1,1,1,1,Lost
16142,5471,1,535.34,1,1,1,1,Lost
16143,5225,6,2424.94,2,4,3,4,Can't Lose Them
16144,5468,1,175.2,1,1,1,1,Lost
16145,5230,11,3799.49,2,5,3,4,Can't Lose Them
16146,5379,3,734.13,1,2,2,2,Lost
16147,5355,1,375.0,1,1,1,1,Lost
16148,5518,1,76.32,1,1,1,1,Lost
16149,5226,2,280.52,2,2,1,2,About To Sleep
16150,5264,5,2053.02,1,4,2,3,Hibernating
16152,5490,1,1829.04,1,1,2,2,Lost
16153,5271,5,1824.23,1,4,2,3,Hibernating
16156,5230,9,3122.04,2,5,3,4,Can't Lose Them
16157,5237,3,656.6899999999999,2,2,1,2,About To Sleep
16159,5503,1,348.2,1,1,1,1,Lost
16160,5287,2,1025.44,1,2,2,2,Lost
16161,5223,19,5575.56,2,5,4,4,Can't Lose Them
16162,5474,1,37.4,1,1,1,1,Lost
16163,5454,2,856.6,1,2,2,2,Lost
16164,5239,3,822.48,2,2,2,2,About To Sleep
16168,5232,27,3787.6,2,5,3,4,Can't Lose Them
16169,5230,4,1822.97,2,3,2,2,About To Sleep
16170,5272,6,1885.05,1,4,2,3,Hibernating
16171,5281,1,73.19999999999999,1,1,1,1,Lost
16172,5317,5,1140.21,1,4,2,3,Hibernating
16173,5237,6,1418.32,2,4,2,3,Hibernating
16174,5348,3,1009.55,1,2,2,2,Lost
16175,5316,4,1037.59,1,3,2,2,Lost
16177,5272,1,331.95,1,1,1,1,Lost
16178,5359,1,197.89999999999998,1,1,1,1,Lost
16179,5282,1,215.83,1,1,1,1,Lost
16180,5321,8,10254.18,1,5,5,5,Can't Lose Them
16181,5295,1,305.53999999999996,1,1,1,1,Lost
16182,5294,4,6617.65,1,3,5,4,Can't Lose Them
16183,5289,1,338.71000000000004,1,1,1,1,Lost
16184,5285,6,1158.79,1,4,2,3,Hibernating
16185,5238,2,529.41,2,2,1,2,About To Sleep
16186,5244,12,4006.94,2,5,3,4,Can't Lose Them
16187,5253,15,6911.44,2,5,5,5,Can't Lose Them
16188,5266,4,981.86,1,3,2,2,Lost
16189,5237,2,215.48,2,2,1,2,About To Sleep
16190,5261,1,215.07999999999998,1,1,1,1,Lost
16191,5224,13,5180.5199999999995,2,5,4,4,Can't Lose Them
16193,5458,1,314.45,1,1,1,1,Lost
16198,5297,1,400.68,1,1,1,1,Lost
16200,5226,2,1080.6200000000001,2,2,2,2,About To Sleep
16201,5224,4,1863.47,2,3,2,2,About To Sleep
16202,5582,1,365.27,1,1,1,1,Lost
16203,5280,4,592.9,1,3,1,2,Lost
16204,5245,1,405.71,2,1,1,1,About To Sleep
16205,5252,4,761.38,2,3,2,2,About To Sleep
16206,5276,4,537.06,1,3,1,2,Lost
16207,5247,1,394.38,2,1,1,1,About To Sleep
16208,5266,2,664.26,1,2,1,2,Lost
16209,5310,5,2262.62,1,4,3,4,Can't Lose Them
16210,5223,18,21086.3,2,5,5,5,Can't Lose Them
16211,5310,1,547.02,1,1,1,1,Lost
16212,5241,2,690.34,2,2,2,2,About To Sleep
16213,5300,1,159.0,1,1,1,1,Lost
16214,5392,3,1062.75,1,2,2,2,Lost
16215,5302,1,242.35,1,1,1,1,Lost
16216,5489,1,914.93,1,1,2,2,Lost
16217,5457,2,304.25,1,2,1,2,Lost
16218,5251,7,3084.68,2,5,3,4,Can't Lose Them
16221,5258,3,864.86,1,2,2,2,Lost
16222,5540,1,846.72,1,1,2,2,Lost
16224,5278,4,1295.3,1,3,2,2,Lost
16225,5266,5,1096.32,1,4,2,3,Hibernating
16226,5425,3,255.12,1,2,1,2,Lost
16227,5447,1,314.22,1,1,1,1,Lost
16229,5308,2,1010.6,1,2,2,2,Lost
16230,5411,2,542.03,1,2,1,2,Lost
16232,5265,4,990.88,1,3,2,2,Lost
16233,5292,3,536.68,1,2,1,2,Lost
16235,5262,5,867.31,1,4,2,3,Hibernating
16236,5300,1,432.2,1,1,1,1,Lost
16239,5278,2,414.2,1,2,1,2,Lost
16240,5246,2,3718.8,2,2,3,2,About To Sleep
16241,5231,13,2607.87,2,5,3,4,Can't Lose Them
16242,5230,7,3603.21,2,5,3,4,Can't Lose Them
16243,5255,2,409.1,2,2,1,2,About To Sleep
16244,5433,2,1522.75,1,2,2,2,Lost
16245,5245,3,1413.66,2,2,2,2,About To Sleep
16247,5392,1,114.56,1,1,1,1,Lost
16248,5283,1,152.94,1,1,1,1,Lost
16249,5274,5,1800.07,1,4,2,3,Hibernating
16250,5483,2,389.44,1,2,1,2,Lost
16253,5288,2,3683.86,1,2,3,2,Lost
16255,5238,8,2619.91,2,5,3,4,Can't Lose Them
16256,5488,1,752.4300000000001,1,1,2,2,Lost
16257,5398,1,46.95,1,1,1,1,Lost
16258,5267,5,5203.51,1,4,4,4,Can't Lose Them
16260,5272,1,1035.45,1,1,2,2,Lost
16261,5238,4,746.83,2,3,2,2,About To Sleep
16265,5230,9,5447.0,2,5,4,4,Can't Lose Them
16266,5295,7,861.89,1,5,2,4,Can't Lose Them
16268,5292,2,667.65,1,2,1,2,Lost
16270,5575,1,1141.24,1,1,2,2,Lost
16271,5224,5,1429.24,2,4,2,3,Hibernating
16272,5338,1,411.7,1,1,1,1,Lost
16274,5594,1,357.95,1,1,1,1,Lost
16275,5418,1,559.87,1,1,1,1,Lost
16276,5398,1,810.5999999999999,1,1,2,2,Lost
16278,5321,1,566.38,1,1,1,1,Lost
16279,5243,3,1509.58,2,2,2,2,About To Sleep
16281,5294,1,2062.06,1,1,2,2,Lost
16282,5561,1,168.3,1,1,1,1,Lost
16283,5227,5,1570.81,2,4,2,3,Hibernating
16284,5252,2,823.97,2,2,2,2,About To Sleep
16287,5391,1,142.5,1,1,1,1,Lost
16292,5343,1,302.25,1,1,1,1,Lost
16293,5243,10,2248.99,2,5,3,4,Can't Lose Them
16295,5231,4,1328.55,2,3,2,2,About To Sleep
16297,5490,1,301.9,1,1,1,1,Lost
16298,5244,3,598.2,2,2,1,2,About To Sleep
16302,5348,1,233.22,1,1,1,1,Lost
16303,5247,3,5360.63,2,2,4,3,Hibernating
16305,5360,1,361.22,1,1,1,1,Lost
16306,5435,6,632.27,1,4,1,2,Lost
16308,5259,4,2560.0,1,3,3,3,Hibernating
16309,5327,2,706.5699999999999,1,2,2,2,Lost
16311,5239,2,616.26,2,2,1,2,About To Sleep
16313,5225,2,274.15,2,2,1,2,About To Sleep
16315,5552,1,226.37,1,1,1,1,Lost
16316,5286,8,2938.91,1,5,3,4,Can't Lose Them
16317,5341,3,1341.65,1,2,2,2,Lost
16318,5257,1,328.15,1,1,1,1,Lost
16319,5439,1,404.40000000000003,1,1,1,1,Lost
16320,5394,2,1038.46,1,2,2,2,Lost
16321,5294,5,373.65,1,4,1,2,Lost
16322,5222,2,326.75,2,2,1,2,About To Sleep
16323,5418,1,207.5,1,1,1,1,Lost
16324,5350,3,428.68,1,2,1,2,Lost
16325,5268,3,594.24,1,2,1,2,Lost
16326,5227,14,3110.96,2,5,3,4,Can't Lose Them
16327,5236,6,3844.22,2,4,3,4,Can't Lose Them
16330,5239,3,251.91,2,2,1,2,About To Sleep
16332,5250,7,1593.2,2,5,2,4,Can't Lose Them
16333,5229,22,26626.8,2,5,5,5,Can't Lose Them
16337,5258,1,151.05,1,1,1,1,Lost
16338,5379,1,214.8,1,1,1,1,Lost
16339,5506,1,109.95,1,1,1,1,Lost
16340,5329,1,549.07,1,1,1,1,Lost
16341,5246,4,1971.87,2,3,2,2,About To Sleep
16342,5297,4,322.41,1,3,1,2,Lost
16343,5237,2,370.48,2,2,1,2,About To Sleep
16344,5379,1,101.10000000000001,1,1,1,1,Lost
16345,5265,1,575.41,1,1,1,1,Lost
16347,5233,2,887.65,2,2,2,2,About To Sleep
16348,5253,7,1469.45,2,5,2,4,Can't Lose Them
16349,5512,1,53.5,1,1,1,1,Lost
16350,5242,4,1116.47,2,3,2,2,About To Sleep
16351,5554,1,153.9,1,1,1,1,Lost
16352,5239,2,494.44,2,2,1,2,About To Sleep
16353,5225,23,6675.71,2,5,5,5,Can't Lose Them
16354,5285,2,395.8,1,2,1,2,Lost
16356,5419,3,211.77,1,2,1,2,Lost
16357,5254,3,658.88,2,2,1,2,About To Sleep
16358,5223,4,2027.5,2,3,2,2,About To Sleep
16359,5228,9,1750.92,2,5,2,4,Can't Lose Them
16360,5226,6,3512.53,2,4,3,4,Can't Lose Them
16361,5231,4,896.66,2,3,2,2,About To Sleep
16362,5254,5,734.77,2,4,2,3,Hibernating
16363,5275,1,109.36,1,1,1,1,Lost
16364,5233,2,707.04,2,2,2,2,About To Sleep
16365,5239,9,1540.42,2,5,2,4,Can't Lose Them
16366,5240,1,327.3,2,1,1,1,About To Sleep
16367,5259,2,804.49,1,2,2,2,Lost
16368,5224,2,497.43,2,2,1,2,About To Sleep
16369,5239,3,1553.66,2,2,2,2,About To Sleep
16370,5303,4,1320.56,1,3,2,2,Lost
16372,5255,2,367.93,2,2,1,2,About To Sleep
16374,5288,2,473.03,1,2,1,2,Lost
16376,5230,2,987.01,2,2,2,2,About To Sleep
16377,5488,1,676.2,1,1,2,2,Lost
16378,5469,3,362.95,1,2,1,2,Lost
16379,5225,4,2157.4,2,3,3,3,Hibernating
16380,5282,1,1780.59,1,1,2,2,Lost
16383,5296,2,668.36,1,2,2,2,Lost
16384,5311,2,584.5,1,2,1,2,Lost
16385,5282,3,555.89,1,2,1,2,Lost
16386,5250,2,317.2,2,2,1,2,About To Sleep
16387,5544,1,94.36,1,1,1,1,Lost
16389,5275,4,1382.07,1,3,2,2,Lost
16392,5491,1,221.19,1,1,1,1,Lost
16393,5224,13,3046.21,2,5,3,4,Can't Lose Them
16394,5278,5,1555.34,1,4,2,3,Hibernating
16395,5282,5,1486.8999999999999,1,4,2,3,Hibernating
16398,5376,2,1705.8,1,2,2,2,Lost
16399,5240,2,408.57,2,2,1,2,About To Sleep
16400,5316,1,303.93,1,1,1,1,Lost
16401,5222,12,4098.32,2,5,4,4,Can't Lose Them
16402,5486,2,299.6,1,2,1,2,Lost
16403,5534,1,177.5,1,1,1,1,Lost
16404,5292,1,443.05,1,1,1,1,Lost
16405,5524,2,167.25,1,2,1,2,Lost
16406,5240,1,163.07,2,1,1,1,About To Sleep
16407,5234,10,2126.93,2,5,3,4,Can't Lose Them
16409,5257,5,2028.88,1,4,2,3,Hibernating
16411,5241,2,214.65,2,2,1,2,About To Sleep
16412,5275,1,151.83,1,1,1,1,Lost
16413,5278,1,262.2,1,1,1,1,Lost
16414,5243,2,126.25,2,2,1,2,About To Sleep
16415,5266,1,210.35,1,1,1,1,Lost
16416,5248,3,1051.4,2,2,2,2,About To Sleep
16418,5266,3,675.27,1,2,2,2,Lost
16419,5334,6,972.23,1,4,2,3,Hibernating
16422,5239,51,34684.4,2,5,5,5,Can't Lose Them
16423,5246,1,346.12,2,1,1,1,About To Sleep
16424,5413,1,133.56,1,1,1,1,Lost
16425,5524,1,302.7,1,1,1,1,Lost
16426,5224,10,1908.25,2,5,2,4,Can't Lose Them
16427,5484,2,241.06,1,2,1,2,Lost
16429,5328,1,284.55,1,1,1,1,Lost
16430,5279,1,300.85,1,1,1,1,Lost
16431,5435,3,642.81,1,2,1,2,Lost
16432,5286,1,287.40000000000003,1,1,1,1,Lost
16433,5250,1,184.26,2,1,1,1,About To Sleep
16434,5251,7,1522.25,2,5,2,4,Can't Lose Them
16438,5227,5,798.35,2,4,2,3,Hibernating
16440,5229,5,3640.67,2,4,3,4,Can't Lose Them
16441,5288,2,381.2,1,2,1,2,Lost
16442,5223,3,616.79,2,2,1,2,About To Sleep
16444,5268,4,654.67,1,3,1,2,Lost
16445,5255,1,230.51,2,1,1,1,About To Sleep
16446,5222,2,168472.5,2,2,5,4,Can't Lose Them
16447,5357,1,259.01,1,1,1,1,Lost
16448,5419,1,188.89,1,1,1,1,Lost
16449,5419,2,707.69,1,2,2,2,Lost
16450,5371,1,311.92,1,1,1,1,Lost
16451,5309,1,266.96999999999997,1,1,1,1,Lost
16454,5266,2,6.9,1,2,1,2,Lost
16455,5285,7,1841.18,1,5,2,4,Can't Lose Them
16456,5321,5,2158.37,1,4,3,4,Can't Lose Them
16457,5440,1,208.36,1,1,1,1,Lost
16458,5224,18,3482.7400000000002,2,5,3,4,Can't Lose Them
16460,5250,3,814.72,2,2,2,2,About To Sleep
16461,5399,1,151.42,1,1,1,1,Lost
16462,5295,3,136.0,1,2,1,2,Lost
16463,5243,4,1422.4,2,3,2,2,About To Sleep
16464,5241,3,1314.68,2,2,2,2,About To Sleep
16466,5255,7,1603.46,2,5,2,4,Can't Lose Them
16468,5296,1,74.9,1,1,1,1,Lost
16469,5245,4,650.43,2,3,1,2,About To Sleep
16470,5273,4,762.39,1,3,2,2,Lost
16471,5496,1,223.95,1,1,1,1,Lost
16473,5386,3,316.11,1,2,1,2,Lost
16474,5229,7,1871.5,2,5,2,4,Can't Lose Them
16475,5310,4,544.3,1,3,1,2,Lost
16477,5285,7,2494.46,1,5,3,4,Can't Lose Them
16478,5246,3,331.0,2,2,1,2,About To Sleep
16479,5232,2,300.83,2,2,1,2,About To Sleep
16480,5297,1,769.29,1,1,2,2,Lost
16482,5237,1,220.62,2,1,1,1,About To Sleep
16483,5414,1,139.35,1,1,1,1,Lost
16484,5395,2,404.3,1,2,1,2,Lost
16485,5298,1,363.65,1,1,1,1,Lost
16488,5255,3,498.8,2,2,1,2,About To Sleep
16491,5268,1,731.5,1,1,2,2,Lost
16493,5301,4,1351.6299999999999,1,3,2,2,Lost
16494,5518,1,826.53,1,1,2,2,Lost
16495,5225,3,684.41,2,2,2,2,About To Sleep
16496,5230,3,1599.52,2,2,2,2,About To Sleep
16497,5271,6,2965.69,1,4,3,4,Can't Lose Them
16498,5383,2,100.97,1,2,1,2,Lost
16499,5582,2,365.45,1,2,1,2,Lost
16500,5226,6,400.86,2,4,1,2,About To Sleep
16503,5328,4,1431.93,1,3,2,2,Lost
16504,5247,1,484.38,2,1,1,1,About To Sleep
16505,5253,1,777.5999999999999,2,1,2,2,About To Sleep
16506,5241,2,90.3,2,2,1,2,About To Sleep
16509,5518,1,363.7,1,1,1,1,Lost
16510,5594,1,248.1,1,1,1,1,Lost
16511,5243,3,950.26,2,2,2,2,About To Sleep
16513,5226,4,874.59,2,3,2,2,About To Sleep
16515,5274,5,1627.13,1,4,2,3,Hibernating
16516,5252,1,101.69999999999999,2,1,1,1,About To Sleep
16517,5499,1,162.70000000000002,1,1,1,1,Lost
16518,5283,2,484.32,1,2,1,2,Lost
16519,5246,2,215.07999999999998,2,2,1,2,About To Sleep
16520,5408,3,1046.57,1,2,2,2,Lost
16523,5223,21,9418.47,2,5,5,5,Can't Lose Them
16525,5224,26,13027.45,2,5,5,5,Can't Lose Them
16526,5393,1,290.36,1,1,1,1,Lost
16527,5302,1,228.06,1,1,1,1,Lost
16528,5225,1,244.41,2,1,1,1,About To Sleep
16529,5411,1,455.25,1,1,1,1,Lost
16531,5243,7,1244.59,2,5,2,4,Can't Lose Them
16532,5239,3,6748.8,2,2,5,4,Can't Lose Them
16533,5241,3,1095.56,2,2,2,2,About To Sleep
16535,5227,1,593.75,2,1,1,1,About To Sleep
16536,5331,1,548.97,1,1,1,1,Lost
16539,5224,4,1388.81,2,3,2,2,About To Sleep
16542,5275,1,119.62,1,1,1,1,Lost
16545,5386,1,339.3,1,1,1,1,Lost
16546,5512,2,787.15,1,2,2,2,Lost
16549,5232,10,4154.64,2,5,4,4,Can't Lose Them
16550,5330,5,2298.97,1,4,3,4,Can't Lose Them
16551,5317,3,922.12,1,2,2,2,Lost
16552,5464,2,379.73,1,2,1,2,Lost
16553,5384,12,5719.82,1,5,4,4,Can't Lose Them
16554,5264,3,837.1,1,2,2,2,Lost
16555,5257,2,285.89,1,2,1,2,Lost
16556,5288,7,3313.79,1,5,3,4,Can't Lose Them
16557,5246,2,281.85,2,2,1,2,About To Sleep
16558,5222,20,8338.49,2,5,5,5,Can't Lose Them
16560,5248,2,841.41,2,2,2,2,About To Sleep
16561,5227,2,511.12,2,2,1,2,About To Sleep
16563,5275,1,1077.74,1,1,2,2,Lost
16565,5586,1,173.7,1,1,1,1,Lost
16566,5236,5,614.66,2,4,1,2,About To Sleep
16567,5416,2,865.6,1,2,2,2,Lost
16569,5225,1,124.2,2,1,1,1,About To Sleep
16570,5236,10,3738.4,2,5,3,4,Can't Lose Them
16571,5248,3,1421.69,2,2,2,2,About To Sleep
16572,5348,3,1009.6,1,2,2,2,Lost
16573,5306,2,663.61,1,2,1,2,Lost
16574,5293,1,451.44,1,1,1,1,Lost
16581,5404,1,105.84,1,1,1,1,Lost
16582,5334,1,313.62,1,1,1,1,Lost
16583,5595,1,233.45,1,1,1,1,Lost
16584,5302,2,936.08,1,2,2,2,Lost
16586,5470,1,463.95,1,1,1,1,Lost
16587,5453,1,225.15,1,1,1,1,Lost
16589,5293,3,459.24,1,2,1,2,Lost
16591,5290,1,213.5,1,1,1,1,Lost
16592,5226,16,4113.68,2,5,4,4,Can't Lose Them
16593,5272,3,330.03,1,2,1,2,Lost
16594,5297,1,181.09,1,1,1,1,Lost
16595,5283,1,360.16,1,1,1,1,Lost
16596,5237,2,250.15,2,2,1,2,About To Sleep
16597,5225,1,90.03999999999999,2,1,1,1,About To Sleep
16598,5507,1,145.05,1,1,1,1,Lost
16600,5225,6,813.52,2,4,2,3,Hibernating
16601,5262,1,244.8,1,1,1,1,Lost
16602,5257,1,528.08,1,1,1,1,Lost
16603,5296,2,482.46999999999997,1,2,1,2,Lost
16607,5239,14,3347.71,2,5,3,4,Can't Lose Them
16609,5237,7,5493.46,2,5,4,4,Can't Lose Them
16610,5441,1,75.66,1,1,1,1,Lost
16611,5407,1,129.49,1,1,1,1,Lost
16612,5254,4,1187.66,2,3,2,2,About To Sleep
16613,5291,1,618.59,1,1,1,1,Lost
16614,5404,1,506.19,1,1,1,1,Lost
16616,5236,2,500.42,2,2,1,2,About To Sleep
16617,5457,1,151.85,1,1,1,1,Lost
16618,5253,5,2647.59,2,4,3,4,Can't Lose Them
16619,5485,1,226.21,1,1,1,1,Lost
16620,5225,2,178.96,2,2,1,2,About To Sleep
16621,5273,4,813.48,1,3,2,2,Lost
16623,5467,1,129.45,1,1,1,1,Lost
16624,5302,2,810.57,1,2,2,2,Lost
16625,5496,1,333.08,1,1,1,1,Lost
